Customer_ID,Total_Months,Active_Months,Inactive_Months,Reliability_Score,Reliability_Band,Total_Spend,Final_Avg_Spent,Total_Transaction_Value,Unique_Invoice_Count,Average_Invoice_Value,Monthly_Value_CV,Recency_Days,Customer_Lifetime_Months,Purchase_Frequency,First_Purchase_Date,Last_Purchase_Date,Spend_Trend,Trend_Status,Cluster,Customer_Segment,Risk_Level
16690,5,0,5,0.0,Likely to Exit,78.64,3.932,336.08,5,67.22,1.8892,65,16,0.3125,2010-09-14,2011-10-27,-0.122,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
16691,2,0,2,0.0,Likely to Exit,71.36,6.4873,178.83,2,89.41,3.5475,440,20,0.1,2010-05-27,2010-10-17,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
16692,4,1,3,25.0,Likely to Exit,168.05,33.61,1914.7,4,478.67,2.7305,278,16,0.25,2010-09-24,2011-03-28,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16693,5,2,3,40.0,At Risk,526.47,3.0257,1199.46,5,239.89,1.9593,90,23,0.2174,2010-02-21,2011-10-02,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
16694,1,0,1,0.0,Likely to Exit,50.0,16.6667,98.3,1,98.3,4.899,745,25,0.04,2009-12-16,2009-12-16,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
16695,1,0,1,0.0,Likely to Exit,78.15,2.1708,193.15,2,96.57,4.3589,583,20,0.1,2010-05-27,2010-05-27,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
16696,3,0,3,0.0,Likely to Exit,39.3,3.93,657.9,4,164.48,2.22,157,9,0.4444,2011-04-05,2011-07-27,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
16697,1,0,1,0.0,Likely to Exit,97.45,4.6405,112.75,1,112.75,2.8284,263,9,0.1111,2011-04-12,2011-04-12,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
16698,2,0,2,0.0,Likely to Exit,11.85,2.37,1998.0,2,999.0,2.0415,248,10,0.2,2011-03-31,2011-04-27,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16699,6,0,6,0.0,Likely to Exit,155.65,2.4706,964.9,8,120.61,1.9953,402,25,0.32,2009-12-04,2010-11-24,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16700,22,2,20,9.09,Likely to Exit,1178.15,2.2021,9084.06,31,293.03,0.55,30,25,1.24,2009-12-02,2011-12-01,0.611,Declining,0,"High-Value, Reliable, Recent",High Risk
16701,20,0,20,0.0,Likely to Exit,615.89,2.1311,9614.59,34,282.78,0.7381,30,25,1.36,2009-12-01,2011-12-01,1.038,Stable,0,"High-Value, Reliable, Recent",High Risk
16702,5,1,4,20.0,Likely to Exit,345.01,3.7501,1100.88,5,220.18,2.3264,437,25,0.2,2009-12-07,2010-10-20,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16703,1,0,1,0.0,Likely to Exit,15.0,15.0,-15.0,1,-15.0,0.0,753,25,0.04,2009-12-08,2009-12-08,,Insufficient History,3,"Low-Value, Reliable, Lapsed",High Risk
16704,2,1,1,50.0,At Risk,159.63,2.7522,695.66,2,347.83,3.9184,640,23,0.087,2010-02-05,2010-03-31,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Medium Risk
16705,21,14,7,66.67,Likely to Stay,2830.25,3.92,42653.14,61,699.23,1.1159,22,25,2.44,2009-12-09,2011-12-09,1.092,Stable,0,"High-Value, Reliable, Recent",Low Risk
16706,3,1,2,33.33,Likely to Exit,345.04,2.8052,531.35,3,177.12,1.0072,59,5,0.6,2011-08-17,2011-11-02,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
16707,4,0,4,0.0,Likely to Exit,164.53,2.4929,551.11,4,137.78,2.3328,422,22,0.1818,2010-03-09,2010-11-04,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
16708,1,0,1,0.0,Likely to Exit,90.84,3.3644,656.63,1,656.63,1.4142,67,3,0.3333,2011-10-25,2011-10-25,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16709,11,7,4,63.64,Likely to Stay,1394.28,4.5565,9087.46,14,649.1,1.3444,106,25,0.56,2009-12-09,2011-09-16,0.0,Declining,0,"High-Value, Reliable, Recent",Low Risk
16710,14,10,4,71.43,Likely to Stay,2409.25,2.441,6336.34,23,275.49,1.2204,41,25,0.92,2009-12-04,2011-11-20,0.854,Declining,0,"High-Value, Reliable, Recent",Low Risk
16711,9,0,9,0.0,Likely to Exit,135.78,3.8794,2751.48,10,275.15,1.6041,25,25,0.4,2009-12-02,2011-12-06,2.383,Increasing,0,"High-Value, Reliable, Recent",High Risk
16712,7,6,1,85.71,Very Loyal,1597.04,3.0133,4266.99,13,328.23,1.1486,31,14,0.9286,2010-11-03,2011-11-30,1.27,Increasing,0,"High-Value, Reliable, Recent",Low Risk
16713,19,15,4,78.95,Likely to Stay,4608.99,3.409,14380.54,41,350.74,0.9003,40,25,1.64,2009-12-15,2011-11-21,1.616,Increasing,0,"High-Value, Reliable, Recent",Low Risk
16714,4,1,3,25.0,Likely to Exit,533.97,4.4497,1254.71,7,179.24,3.807,240,25,0.28,2009-12-01,2011-05-05,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16715,2,0,2,0.0,Likely to Exit,19.8,0.7071,625.52,2,312.76,3.0021,100,20,0.1,2010-05-26,2011-09-22,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
16716,3,0,3,0.0,Likely to Exit,31.45,3.4944,1568.28,4,392.07,3.0201,288,22,0.1818,2010-03-19,2011-03-18,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16717,11,5,6,45.45,At Risk,1463.49,3.587,6309.96,20,315.5,1.8944,31,25,0.8,2009-12-07,2011-11-30,-21.298,Declining,0,"High-Value, Reliable, Recent",Medium Risk
16718,5,2,3,40.0,At Risk,542.16,2.4312,3647.53,5,729.51,2.1632,391,25,0.2,2009-12-06,2010-12-05,,Insufficient History,0,"High-Value, Reliable, Recent",Medium Risk
16719,15,8,7,53.33,At Risk,1691.35,3.7586,3828.55,17,225.21,1.1893,36,25,0.68,2009-12-13,2011-11-25,0.563,Declining,0,"High-Value, Reliable, Recent",Medium Risk
16720,3,2,1,66.67,Likely to Stay,448.79,2.7875,593.43,4,148.36,3.1232,48,25,0.16,2009-12-17,2011-11-13,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
16721,1,0,1,0.0,Likely to Exit,87.44,2.3632,292.47,1,292.47,3.0,284,10,0.1,2011-03-22,2011-03-22,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
16722,19,1,18,5.26,Likely to Exit,569.39,1.3461,8967.83,26,344.92,0.9224,39,25,1.04,2009-12-03,2011-11-22,0.775,Declining,0,"High-Value, Reliable, Recent",High Risk
16723,4,3,1,75.0,Likely to Stay,539.14,4.1472,1301.63,4,325.41,2.4744,113,25,0.16,2009-12-04,2011-09-09,0.0,Declining,1,"Mid-Value, Unreliable, Recent",Low Risk
16724,1,0,1,0.0,Likely to Exit,40.65,2.3912,147.35,1,147.35,3.7417,426,15,0.0667,2010-10-31,2010-10-31,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
16725,7,6,1,85.71,Very Loyal,1362.28,3.4576,1870.71,16,116.92,1.768,324,25,0.64,2009-12-13,2011-02-10,,Insufficient History,0,"High-Value, Reliable, Recent",Low Risk
16726,6,4,2,66.67,Likely to Stay,638.94,2.3664,2088.41,7,298.34,1.4164,48,15,0.4667,2010-10-24,2011-11-13,,Insufficient History,0,"High-Value, Reliable, Recent",Low Risk
16727,4,1,3,25.0,Likely to Exit,346.14,1.6251,1437.42,4,359.36,2.3671,386,24,0.1667,2010-01-20,2010-12-10,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16728,4,3,1,75.0,Likely to Stay,619.95,2.3046,1054.67,4,263.67,1.5114,68,10,0.4,2011-03-20,2011-10-24,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
16729,8,8,0,100.0,Very Loyal,1559.1,2.334,7076.28,26,272.16,0.5812,58,9,2.8889,2011-04-12,2011-11-03,0.412,Declining,0,"High-Value, Reliable, Recent",Low Risk
16730,4,0,4,0.0,Likely to Exit,115.73,1.3777,702.79,4,175.7,1.7695,74,12,0.3333,2011-01-24,2011-10-18,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16731,1,0,1,0.0,Likely to Exit,77.33,1.7984,174.05,1,174.05,4.5826,670,22,0.0455,2010-03-01,2010-03-01,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
16732,5,3,2,60.0,Likely to Stay,1317.76,5.7294,3966.79,9,440.75,2.7975,53,25,0.36,2009-12-08,2011-11-08,,Insufficient History,0,"High-Value, Reliable, Recent",Low Risk
16733,1,0,1,0.0,Likely to Exit,34.54,2.8783,259.68,1,259.68,4.2426,551,19,0.0526,2010-06-28,2010-06-28,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
16734,2,1,1,50.0,At Risk,187.39,3.5357,650.51,3,216.84,1.2283,74,5,0.6,2011-08-17,2011-10-18,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
16735,11,3,8,27.27,Likely to Exit,774.07,2.36,5632.01,22,256.0,1.3564,100,25,0.88,2009-12-08,2011-09-22,0.0,Declining,0,"High-Value, Reliable, Recent",High Risk
16736,4,3,1,75.0,Likely to Stay,640.18,4.355,2904.51,8,363.06,3.0912,527,25,0.32,2009-12-03,2010-07-22,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
16737,2,0,2,0.0,Likely to Exit,2.9,1.45,835.2,2,417.6,3.0,75,20,0.1,2010-05-11,2011-10-17,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16738,1,0,1,0.0,Likely to Exit,1.25,1.25,3.75,1,3.75,3.1623,319,11,0.0909,2011-02-15,2011-02-15,,Insufficient History,3,"Low-Value, Reliable, Lapsed",High Risk
16739,3,0,3,0.0,Likely to Exit,133.29,3.1736,772.23,4,193.06,2.967,194,19,0.2105,2010-06-21,2011-06-20,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16740,1,0,1,0.0,Likely to Exit,89.36,2.7079,236.81,1,236.81,3.6056,417,14,0.0714,2010-11-09,2010-11-09,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
16741,1,0,1,0.0,Likely to Exit,35.68,3.2436,173.06,1,173.06,4.5826,647,22,0.0455,2010-03-24,2010-03-24,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
16742,9,1,8,11.11,Likely to Exit,689.4,6.1554,2387.71,15,159.18,1.5547,68,25,0.6,2009-12-16,2011-10-24,,Insufficient History,0,"High-Value, Reliable, Recent",High Risk
16743,12,0,12,0.0,Likely to Exit,552.75,1.4662,4207.01,15,280.47,1.0104,51,21,0.7143,2010-04-22,2011-11-10,0.453,Declining,0,"High-Value, Reliable, Recent",High Risk
16744,5,3,2,60.0,Likely to Stay,604.66,2.4986,1304.76,7,186.39,0.8391,33,7,1.0,2011-06-19,2011-11-28,1.304,Increasing,0,"High-Value, Reliable, Recent",Low Risk
16745,8,3,5,37.5,Likely to Exit,689.25,1.9253,7170.7,18,398.37,0.7538,108,11,1.6364,2011-02-01,2011-09-14,0.0,Declining,0,"High-Value, Reliable, Recent",Medium Risk
16746,22,9,13,40.91,At Risk,2584.2,2.592,18031.85,46,392.0,0.5847,26,25,1.84,2009-12-04,2011-12-05,0.566,Declining,0,"High-Value, Reliable, Recent",Medium Risk
16747,2,0,2,0.0,Likely to Exit,122.93,2.7318,826.96,4,206.74,0.7302,47,3,1.3333,2011-10-03,2011-11-14,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16748,12,0,12,0.0,Likely to Exit,293.45,1.7678,3632.29,15,242.15,1.3119,39,25,0.6,2009-12-10,2011-11-22,,Insufficient History,0,"High-Value, Reliable, Recent",High Risk
16749,2,1,1,50.0,At Risk,219.89,2.8557,4387.08,2,2193.54,3.3998,613,25,0.08,2009-12-15,2010-04-27,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Medium Risk
16750,5,1,4,20.0,Likely to Exit,362.34,3.8141,623.93,5,124.79,0.9849,66,9,0.5556,2011-04-21,2011-10-26,0.294,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
16751,1,0,1,0.0,Likely to Exit,35.0,1.4,1764.72,1,1764.72,1.0,52,2,0.5,2011-11-09,2011-11-09,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16752,1,1,0,100.0,Very Loyal,244.7,13.5944,415.0,1,415.0,3.4641,394,13,0.0769,2010-12-02,2010-12-02,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
16753,1,0,1,0.0,Likely to Exit,72.16,2.1224,223.92,1,223.92,1.4142,80,3,0.3333,2011-10-12,2011-10-12,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16754,9,1,8,11.11,Likely to Exit,269.87,1.616,56560.58,35,1616.02,1.5454,394,22,1.5909,2010-03-08,2010-12-02,,Insufficient History,0,"High-Value, Reliable, Recent",High Risk
16755,7,3,4,42.86,At Risk,852.48,2.5371,2882.03,10,288.2,1.772,136,25,0.4,2009-12-09,2011-08-17,0.0,Declining,0,"High-Value, Reliable, Recent",Medium Risk
16756,7,0,7,0.0,Likely to Exit,272.93,3.3284,1287.42,9,143.05,1.6947,236,22,0.4091,2010-03-09,2011-05-09,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16757,2,0,2,0.0,Likely to Exit,26.45,1.7633,270.48,2,135.24,2.6136,340,15,0.1333,2010-10-26,2011-01-25,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
16758,1,0,1,0.0,Likely to Exit,88.91,4.0414,369.34,1,369.34,1.4142,87,3,0.3333,2011-10-05,2011-10-05,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16759,2,1,1,50.0,At Risk,140.45,3.2663,772.84,4,193.21,0.0607,29,2,2.0,2011-11-09,2011-12-02,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
16760,1,0,1,0.0,Likely to Exit,27.45,1.6147,228.0,1,228.0,3.7417,452,15,0.0667,2010-10-05,2010-10-05,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
16761,1,0,1,0.0,Likely to Exit,15.56,1.1969,316.62,1,316.62,1.7321,118,4,0.25,2011-09-04,2011-09-04,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16762,3,1,2,33.33,Likely to Exit,290.46,3.2636,1501.38,3,500.46,1.0681,41,6,0.5,2011-07-18,2011-11-20,3.779,Increasing,1,"Mid-Value, Unreliable, Recent",Medium Risk
16763,3,1,2,33.33,Likely to Exit,189.25,4.2056,947.75,3,315.92,3.5215,207,25,0.12,2009-12-01,2011-06-07,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
16764,6,5,1,83.33,Very Loyal,1708.62,2.3797,2758.25,18,153.24,0.6121,25,6,3.0,2011-07-19,2011-12-06,1.54,Increasing,0,"High-Value, Reliable, Recent",Low Risk
16765,2,1,1,50.0,At Risk,141.2,2.7154,454.75,2,227.38,3.3261,316,14,0.1429,2010-11-22,2011-02-18,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Medium Risk
16766,1,0,1,0.0,Likely to Exit,96.4,2.8353,1145.6,2,572.8,3.0,295,10,0.2,2011-03-11,2011-03-11,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16767,12,0,12,0.0,Likely to Exit,483.26,1.487,7971.8,16,498.24,1.1544,52,21,0.7619,2010-04-28,2011-11-09,0.425,Declining,0,"High-Value, Reliable, Recent",High Risk
16768,9,2,7,22.22,Likely to Exit,655.31,3.7446,1647.07,14,117.65,1.5128,69,25,0.56,2009-12-07,2011-10-23,2.003,Increasing,0,"High-Value, Reliable, Recent",High Risk
16769,3,3,0,100.0,Very Loyal,509.19,5.0919,1141.75,4,285.44,2.7094,282,25,0.16,2009-12-14,2011-03-24,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
16770,8,3,5,37.5,Likely to Exit,907.6,2.5423,1900.03,11,172.73,1.2236,79,17,0.6471,2010-08-22,2011-10-13,,Insufficient History,0,"High-Value, Reliable, Recent",Medium Risk
16771,10,5,5,50.0,At Risk,1222.87,2.9681,3967.6,10,396.76,1.5567,55,25,0.4,2009-12-09,2011-11-06,0.323,Declining,0,"High-Value, Reliable, Recent",Medium Risk
16772,3,2,1,66.67,Likely to Stay,496.6,6.1309,2785.6,5,557.12,2.8282,439,25,0.2,2009-12-18,2010-10-18,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
16773,3,0,3,0.0,Likely to Exit,235.59,3.6245,421.24,3,140.41,2.7542,79,25,0.12,2009-12-06,2011-10-13,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16774,8,1,7,12.5,Likely to Exit,428.98,3.1543,1587.85,9,176.43,1.5006,89,23,0.3913,2010-02-16,2011-10-03,0.304,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
16775,13,5,8,38.46,Likely to Exit,1219.27,4.3701,2975.29,17,175.02,0.851,32,16,1.0625,2010-09-23,2011-11-29,0.612,Declining,0,"High-Value, Reliable, Recent",Medium Risk
16776,2,1,1,50.0,At Risk,238.44,1.7404,619.85,2,309.93,2.6419,82,15,0.1333,2010-10-20,2011-10-10,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
16777,6,3,3,50.0,At Risk,579.55,3.9159,1277.01,6,212.83,2.9131,102,22,0.2727,2010-03-17,2011-09-20,0.0,Declining,1,"Mid-Value, Unreliable, Recent",Medium Risk
16778,2,0,2,0.0,Likely to Exit,37.84,2.365,245.94,2,122.97,2.0721,96,10,0.2,2011-03-10,2011-09-26,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
16779,24,8,16,33.33,Likely to Exit,2354.65,2.1622,32981.61,62,531.96,1.0646,24,25,2.48,2009-12-03,2011-12-07,1.472,Increasing,0,"High-Value, Reliable, Recent",Medium Risk
16780,3,2,1,66.67,Likely to Stay,284.01,2.8688,605.55,3,201.85,2.0588,122,15,0.2,2010-10-28,2011-08-31,0.0,Declining,1,"Mid-Value, Unreliable, Recent",Low Risk
16781,2,2,0,100.0,Very Loyal,344.7,5.745,901.05,3,300.35,3.4311,387,23,0.1304,2010-02-08,2010-12-09,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
16782,20,13,7,65.0,Likely to Stay,5714.92,3.0079,10348.96,50,206.98,1.4611,32,25,2.0,2009-12-09,2011-11-29,1.044,Stable,0,"High-Value, Reliable, Recent",Low Risk
16783,1,0,1,0.0,Likely to Exit,83.45,3.338,391.95,1,391.95,3.873,458,16,0.0625,2010-09-29,2010-09-29,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
16784,5,2,3,40.0,At Risk,335.01,2.0938,896.53,5,179.31,1.9746,41,22,0.2273,2010-03-28,2011-11-20,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
16785,1,1,0,100.0,Very Loyal,114.83,3.2809,533.78,1,533.78,3.7417,431,15,0.0667,2010-10-26,2010-10-26,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
16786,1,0,1,0.0,Likely to Exit,0.72,0.72,51.84,1,51.84,3.6056,415,14,0.0714,2010-11-11,2010-11-11,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
16787,4,2,2,50.0,At Risk,397.07,3.4831,1035.43,4,258.86,2.5243,419,24,0.1667,2010-01-10,2010-11-07,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Medium Risk
16788,5,5,0,100.0,Very Loyal,1153.88,2.3311,1950.3,5,390.06,1.9609,145,23,0.2174,2010-02-07,2011-08-08,0.0,Declining,0,"High-Value, Reliable, Recent",Low Risk
16789,1,0,1,0.0,Likely to Exit,14.45,2.89,80.8,1,80.8,0.0,30,1,1.0,2011-12-01,2011-12-01,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16790,2,1,1,50.0,At Risk,228.29,2.4031,1520.12,8,190.01,0.7677,25,2,4.0,2011-11-02,2011-12-06,,Insufficient History,0,"High-Value, Reliable, Recent",Medium Risk
16791,13,9,4,69.23,Likely to Stay,2077.86,2.9473,3946.12,18,219.23,1.0919,51,25,0.72,2009-12-03,2011-11-10,4.043,Increasing,0,"High-Value, Reliable, Recent",Low Risk
16792,4,1,3,25.0,Likely to Exit,270.0,2.6471,623.46,5,124.69,2.3073,304,24,0.2083,2010-01-04,2011-03-02,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16793,1,0,1,0.0,Likely to Exit,38.83,2.4269,243.84,1,243.84,1.4142,79,3,0.3333,2011-10-13,2011-10-13,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16794,11,3,8,27.27,Likely to Exit,953.38,1.8334,2069.71,17,121.75,1.1448,23,22,0.7727,2010-03-25,2011-12-08,1.114,Increasing,0,"High-Value, Reliable, Recent",High Risk
16795,3,3,0,100.0,Very Loyal,894.42,2.1398,2465.19,5,493.04,2.7114,387,24,0.2083,2010-01-25,2010-12-09,,Insufficient History,0,"High-Value, Reliable, Recent",Low Risk
16796,1,0,1,0.0,Likely to Exit,31.42,1.7456,305.62,1,305.62,1.7321,111,4,0.25,2011-09-11,2011-09-11,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16797,5,4,1,80.0,Very Loyal,1166.52,2.8177,1786.77,9,198.53,2.1133,415,25,0.36,2009-12-02,2010-11-11,,Insufficient History,0,"High-Value, Reliable, Recent",Low Risk
16798,3,3,0,100.0,Very Loyal,730.01,4.1715,837.56,4,209.39,2.7989,576,25,0.16,2009-12-10,2010-06-03,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
16799,2,2,0,100.0,Very Loyal,362.9,3.3916,491.03,3,163.68,2.6458,454,16,0.1875,2010-09-12,2010-10-03,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Low Risk
16800,1,1,0,100.0,Very Loyal,605.71,3.6934,1201.49,1,1201.49,1.0,33,2,0.5,2011-11-28,2011-11-28,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
16801,3,2,1,66.67,Likely to Stay,733.67,6.0634,867.83,5,173.57,1.8014,185,10,0.5,2011-03-11,2011-06-29,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Low Risk
16802,2,0,2,0.0,Likely to Exit,95.49,1.8017,582.61,2,291.3,3.4136,701,25,0.08,2009-12-09,2010-01-29,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
16803,1,0,1,0.0,Likely to Exit,50.48,2.1033,332.3,1,332.3,1.4142,87,3,0.3333,2011-10-05,2011-10-05,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16804,2,1,1,50.0,At Risk,192.85,3.2142,536.99,3,179.0,2.36,45,10,0.3,2011-03-14,2011-11-16,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
16805,4,2,2,50.0,At Risk,532.95,2.1233,1097.24,5,219.45,2.3359,195,25,0.2,2009-12-08,2011-06-19,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
16806,4,1,3,25.0,Likely to Exit,294.48,2.859,801.49,4,200.37,1.1869,125,9,0.4444,2011-04-14,2011-08-28,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
16807,7,0,7,0.0,Likely to Exit,368.37,2.5581,2064.88,8,258.11,1.7218,164,23,0.3478,2010-02-26,2011-07-20,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
16808,2,0,2,0.0,Likely to Exit,53.64,2.3322,288.42,2,144.21,2.0296,121,10,0.2,2011-03-10,2011-09-01,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
16809,9,1,8,11.11,Likely to Exit,461.43,1.7747,1725.48,10,172.55,1.2601,45,21,0.4762,2010-04-13,2011-11-16,3.479,Increasing,0,"High-Value, Reliable, Recent",High Risk
16810,3,1,2,33.33,Likely to Exit,173.08,4.5547,786.14,4,196.54,2.6506,214,15,0.2667,2010-10-15,2011-05-31,,Insufficient History,1,"Mid-Value, Unreliable, Recent",Medium Risk
16811,2,0,2,0.0,Likely to Exit,66.32,2.3686,547.07,2,273.53,0.1507,26,2,1.0,2011-11-22,2011-12-05,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16812,2,1,1,50.0,At Risk,376.47,3.2454,2216.8,5,443.36,2.9178,382,14,0.3571,2010-11-22,2010-12-14,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Medium Risk
16813,7,4,3,57.14,At Risk,785.95,1.7504,1692.98,10,169.3,0.5423,30,8,1.25,2011-05-19,2011-12-01,0.47,Declining,0,"High-Value, Reliable, Recent",Medium Risk
16814,19,7,12,36.84,Likely to Exit,2820.81,3.5041,12491.21,37,337.6,0.6589,36,21,1.7619,2010-04-11,2011-11-25,0.556,Declining,0,"High-Value, Reliable, Recent",Medium Risk
16815,2,1,1,50.0,At Risk,189.1,2.5554,410.97,2,205.49,2.9448,475,19,0.1053,2010-06-21,2010-09-12,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",Medium Risk
16816,4,0,4,0.0,Likely to Exit,63.08,2.2529,417.06,4,104.27,2.0981,125,13,0.3077,2010-12-16,2011-08-28,0.0,Declining,1,"Mid-Value, Unreliable, Recent",High Risk
16817,9,2,7,22.22,Likely to Exit,539.72,3.2513,2594.55,18,144.14,1.0402,24,15,1.2,2010-10-04,2011-12-07,,Insufficient History,0,"High-Value, Reliable, Recent",High Risk
16818,6,1,5,16.67,Likely to Exit,506.46,2.6516,3317.97,13,255.23,0.8575,32,8,1.625,2011-05-18,2011-11-29,0.063,Declining,0,"High-Value, Reliable, Recent",High Risk
16819,1,0,1,0.0,Likely to Exit,47.34,2.7847,182.59,2,91.3,4.0,487,17,0.1176,2010-08-31,2010-08-31,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
16820,1,0,1,0.0,Likely to Exit,97.21,3.7388,497.61,1,497.61,1.7321,117,4,0.25,2011-09-05,2011-09-05,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16821,1,0,1,0.0,Likely to Exit,71.65,10.2357,113.35,1,113.35,3.6056,403,14,0.0714,2010-11-23,2010-11-23,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
16822,3,0,3,0.0,Likely to Exit,46.68,3.5908,144.84,3,48.28,4.899,685,25,0.12,2009-12-08,2010-02-14,,Insufficient History,2,"Mid-Value, Unreliable, Lapsed",High Risk
16823,6,2,4,33.33,Likely to Exit,506.1,2.8756,2253.14,8,281.64,1.8893,249,25,0.32,2009-12-02,2011-04-26,,Insufficient History,0,"High-Value, Reliable, Recent",Medium Risk
16824,3,0,3,0.0,Likely to Exit,120.06,3.0785,686.24,3,228.75,1.9158,37,14,0.2143,2010-11-11,2011-11-24,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16825,5,0,5,0.0,Likely to Exit,198.17,3.0964,1826.89,5,365.38,1.6927,60,19,0.2632,2010-06-23,2011-11-01,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
16826,1,0,1,0.0,Likely to Exit,87.67,3.985,341.7,1,341.7,1.4142,73,3,0.3333,2011-10-19,2011-10-19,,Insufficient History,1,"Mid-Value, Unreliable, Recent",High Risk
